row_id,col_1,col_2,col_3,col_4,col_5,col_6
91,9,5,16,18,17,5
92,18,9,7,20,5,20
93,6,0,17,19,11,15
94,9,9,13,19,9,9
95,10,1,19,7,6,7
96,0,20,1,17,14,0
97,4,1,19,2,18,17
98,17,13,7,11,20,9
99,19,16,10,1,3,0
100,14,12,7,3,9,18
101,17,4,18,15,0,11
102,1,20,7,17,15,4
103,12,18,2,7,11,1
104,10,11,17,12,4,11
105,1,4,6,11,15,7
106,8,14,4,12,4,10
107,9,19,12,8,20,13
108,17,14,9,6,7,2
109,14,15,3,20,5,0
110,3,10,11,4,20,15
111,12,12,16,6,7,12
112,15,3,7,15,20,9
113,11,11,4,15,0,8
114,11,4,19,2,4,1
115,13,1,12,6,9,12
116,15,13,10,9,5,3
117,20,0,6,8,7,4
118,18,9,10,14,5,14
119,4,18,18,9,11,3
120,17,15,7,3,11,1
121,3,4,2,8,20,17
122,10,2,1,8,13,3
123,8,12,17,14,9,15
124,11,19,4,1,9,0
125,6,16,15,2,13,9
126,6,16,5,3,16,8
127,3,6,1,16,7,14
128,14,7,15,18,10,1
129,16,15,14,12,14,3
130,15,11,3,2,16,17
131,17,16,11,20,3,11
132,20,19,14,15,4,20
133,14,16,17,4,12,18
134,12,17,13,3,3,19
135,19,18,12,11,6,11
136,20,3,1,1,4,9
137,9,8,12,6,4,9
138,9,5,18,20,7,0
139,16,6,13,20,20,16
140,8,16,4,19,7,5
141,10,18,3,17,0,12
142,13,0,10,16,3,11
143,9,5,0,6,20,15
144,13,19,19,5,4,20
145,17,14,5,18,0,0
146,12,2,9,20,2,8
147,7,2,12,5,12,19
148,19,11,12,1,20,15
149,5,18,20,12,16,8
150,16,1,18,18,6,9
151,9,19,8,16,14,1
152,3,18,16,4,6,17
153,20,6,16,6,3,7
154,12,3,5,4,11,3
155,8,3,18,13,4,17
156,9,18,11,17,16,10
157,2,16,0,14,8,14
158,2,18,12,11,19,0
159,20,16,12,0,9,14
160,6,17,15,13,17,6
161,16,17,11,7,1,6
162,3,17,5,8,8,13
163,7,18,2,17,4,13
164,3,6,19,11,1,10
165,13,15,19,5,3,14
166,0,6,11,9,4,11
167,17,9,5,11,6,17
168,1,9,14,11,16,3
169,6,8,18,6,1,5
170,17,5,12,18,1,11
171,14,13,5,17,4,17
172,2,2,9,18,2,11
173,15,16,6,12,1,3
174,9,6,16,19,5,18
175,4,9,8,12,18,20
176,5,3,2,2,3,4
177,7,15,2,11,7,12
178,3,13,13,12,5,16
179,3,7,16,2,16,8
180,1,12,19,1,19,10
181,14,10,2,2,11,4
182,19,6,6,12,8,20
183,12,11,12,9,0,7
184,15,12,2,2,4,10
185,6,20,9,9,19,1
186,2,7,10,12,6,12
187,1,5,8,19,1,17
188,15,11,6,6,16,12
189,10,5,13,5,5,1
190,19,14,16,7,4,16
191,19,0,17,14,4,6
192,17,5,20,4,18,9
193,14,9,15,11,17,0
194,15,5,2,1,1,12
195,8,15,4,20,6,12
196,19,12,6,9,14,20
197,5,4,1,20,14,15
198,18,8,18,6,3,2
199,19,10,0,5,10,0
200,20,6,5,13,1,3
201,10,14,17,0,2,2
202,6,0,10,5,19,2
203,18,1,17,11,9,4
204,8,1,1,5,9,17
205,11,3,20,16,14,5
206,15,16,2,9,4,13
207,20,12,5,11,7,4
208,14,15,0,15,4,2
209,19,14,12,15,10,20
210,1,5,5,13,10,7
211,7,0,20,6,5,20
212,7,18,20,19,7,13
213,17,15,8,14,9,15
214,3,19,12,4,6,8
215,7,15,5,15,5,13
216,20,0,8,12,18,16
217,10,7,4,9,6,9
218,3,8,13,1,8,20
219,0,9,9,19,2,5
220,5,20,1,17,1,11
221,4,19,6,15,19,0
222,0,16,0,20,19,12
223,8,14,2,13,10,11
224,12,12,0,9,2,3
225,15,7,15,16,18,14
226,15,14,1,10,0,14
227,18,3,10,4,2,12
228,9,10,17,1,6,8
229,9,17,6,6,2,11
230,6,16,0,4,15,14
231,1,8,6,3,19,17
232,20,3,12,0,2,15
233,3,15,18,0,4,18
234,10,12,19,4,20,3
235,3,3,3,19,20,17
236,17,15,8,17,1,20
237,3,11,6,14,6,20
238,16,15,18,8,13,16
239,4,1,19,15,13,13
240,0,2,6,14,18,19
241,1,18,8,18,4,17
242,15,3,11,6,13,11
243,2,4,16,9,9,10
244,16,4,12,9,8,16
245,0,3,3,17,8,17
246,13,14,5,9,14,3
247,17,17,16,11,6,15
248,10,13,2,18,17,9
249,5,12,9,17,19,15
250,5,12,3,13,0,19
251,4,7,11,1,11,4
252,4,12,8,9,0,2
253,17,11,2,8,1,2
254,13,3,18,12,6,11
255,2,8,1,8,11,11
256,14,1,17,12,13,4
257,9,11,9,10,1,4
258,6,5,2,12,2,20
259,5,10,16,9,11,16
260,3,1,10,6,1,17
261,20,3,7,19,13,11
262,20,17,10,7,1,14
263,8,18,19,7,18,4
264,10,14,7,18,7,18
265,17,9,6,8,0,18
266,4,18,0,14,15,6
267,11,7,4,9,20,4
268,16,4,14,12,0,10
269,0,10,17,17,20,15
270,12,6,0,15,0,16
271,5,1,16,5,13,17
272,5,9,17,8,7,9
273,16,5,13,5,6,11
274,2,13,18,15,6,7
275,17,12,20,8,9,20
276,8,14,19,1,12,1
277,18,1,2,5,2,9
278,5,15,16,18,2,17
279,6,8,19,11,4,2
280,10,3,4,0,17,11
281,12,8,1,4,12,15
282,15,2,3,10,13,2
283,15,14,9,8,10,15
284,9,16,18,1,1,5
285,18,7,2,13,15,0
286,20,2,17,8,5,20
287,0,20,9,5,11,3
288,12,16,7,19,2,11
289,6,11,1,13,4,8
290,20,10,4,2,16,1
291,0,6,13,4,18,10
292,1,7,8,2,1,6
293,4,20,4,19,12,20
294,19,5,19,17,1,5
295,8,2,0,0,18,4
296,12,18,11,15,18,2
297,11,4,1,6,12,14
298,2,20,19,4,7,0
299,7,17,19,15,17,19
300,11,12,12,9,6,13
301,15,14,11,8,7,17
302,17,12,17,14,3,16
303,4,15,8,9,17,16
304,17,6,3,4,15,2
305,17,20,13,14,16,0
306,20,16,10,16,13,19
307,18,20,6,12,17,13
308,0,6,7,17,8,0
309,16,18,5,2,4,1
310,19,3,9,9,20,10
311,15,16,15,6,15,2
312,15,7,11,2,16,20
313,17,10,3,15,16,8
314,5,19,1,8,20,5
315,2,19,5,6,0,0
316,4,5,12,1,14,14
317,12,13,6,13,9,16
318,13,7,3,15,12,19
319,17,13,17,4,8,2
320,7,19,9,18,20,2
321,10,10,16,15,6,3
322,18,11,14,10,4,4
323,14,17,10,11,1,19
324,14,19,3,17,5,18
325,10,1,7,10,4,17
326,17,13,9,2,8,2
327,10,11,11,2,20,6
328,13,10,6,20,9,10
329,14,18,15,20,19,11
330,17,12,4,3,13,7
331,8,18,2,4,20,17
332,0,7,18,16,16,10
333,1,5,13,2,11,3
334,11,12,1,1,14,16
335,6,13,11,16,13,5
336,18,5,17,4,5,1
337,7,14,14,10,0,17
338,11,11,10,7,6,20
339,1,10,9,2,19,9
340,17,13,17,7,9,12
341,20,7,3,3,4,0
342,16,1,7,6,14,4
343,1,6,7,6,6,13
344,20,17,5,3,9,17
345,11,15,6,5,4,2
346,11,14,9,19,18,15
347,10,7,2,6,6,13
348,1,9,18,8,15,18
349,17,8,15,12,9,19
350,13,11,18,6,14,15
351,7,9,3,18,18,20
352,14,13,0,15,9,18
353,2,4,8,17,10,15
354,1,11,5,10,7,11
355,1,8,14,1,0,9
356,1,11,7,4,0,14
357,5,11,7,12,18,0
358,10,19,0,7,4,16
359,7,9,1,8,2,17
360,6,14,20,19,17,2
361,13,1,13,10,15,7
362,6,10,2,16,13,5
363,7,4,7,1,14,11
364,16,0,14,13,19,15
365,8,0,16,12,20,20
366,4,9,5,18,12,0
367,19,14,13,7,9,8
368,16,8,2,10,11,9
369,16,16,10,3,6,20
370,13,6,7,0,3,11
371,2,12,19,5,10,3
372,19,15,6,10,0,6
373,11,6,6,9,15,7
374,8,8,1,12,12,3
375,11,16,1,12,17,14
376,7,14,0,19,9,11
377,4,8,7,15,13,12
378,20,12,4,15,10,4
379,12,10,18,2,14,6
380,6,5,2,12,6,4
381,17,7,16,19,0,13
382,16,9,11,15,13,15
383,7,9,16,17,19,15
384,16,15,18,7,5,5
385,20,8,3,11,11,16
386,14,8,6,9,15,11
387,6,17,14,5,11,10
388,19,2,1,5,4,17
389,15,7,19,10,9,11
390,20,5,19,4,8,15
391,13,7,19,18,13,6
392,4,17,1,10,7,0
393,11,1,17,6,16,13
394,6,2,5,19,1,16
395,11,11,16,9,2,19
396,17,12,11,16,3,9
397,10,5,5,8,14,1
398,3,4,16,7,7,11
399,20,7,18,2,17,20
400,18,18,14,5,15,7
401,15,17,19,15,10,6
402,16,16,11,12,9,6
403,13,0,16,3,20,4
404,19,6,9,16,6,0
405,6,10,8,11,2,3
406,3,12,18,9,4,6
407,15,0,11,1,6,10
408,12,1,6,14,10,1
409,6,3,10,1,15,6
410,12,4,16,20,11,18
411,6,5,7,12,4,1
412,8,10,5,6,6,18
413,5,10,10,6,1,18
414,3,5,16,4,6,8
415,0,0,18,5,17,9
416,10,0,0,12,4,19
417,0,19,2,17,8,13
418,16,13,3,4,20,16
419,1,4,3,3,5,19
420,20,12,4,6,19,0
421,13,3,16,20,13,15
422,13,15,19,7,2,18
423,0,1,14,9,17,13
424,16,12,0,4,12,13
425,2,14,18,16,2,15
426,13,11,11,10,16,7
427,16,20,19,10,1,9
428,9,10,5,3,11,10
429,12,4,5,0,5,17
430,8,14,7,18,15,5
431,5,2,9,0,13,3
432,11,5,10,11,9,17
433,6,6,10,3,19,0
434,12,17,8,8,8,9
435,1,5,14,2,10,5
436,2,10,14,12,19,9
437,5,14,17,17,6,14
438,17,17,19,8,1,7
439,19,1,10,6,5,9
440,4,10,0,1,0,18
441,1,20,19,20,3,11
442,19,17,0,0,13,3
443,4,10,12,15,12,1
444,15,5,13,0,16,10
445,18,2,10,4,16,6
446,9,10,2,19,9,9
447,13,11,14,9,9,18
448,0,9,1,16,6,6
449,19,8,1,13,16,0
450,8,19,20,18,3,7
451,12,3,8,8,17,11
452,9,10,6,8,5,18
453,15,14,6,15,4,15
454,0,18,4,6,18,4
455,16,7,0,1,14,19
456,17,10,9,3,4,3
457,12,12,17,1,15,0
458,18,8,2,6,9,0
459,9,20,8,14,14,2
460,4,8,8,6,11,8
461,5,1,8,16,0,18
462,5,4,1,8,13,3
463,3,20,14,7,3,15
464,20,3,15,11,15,18
465,7,5,9,4,17,9
466,9,6,17,0,6,20
467,0,14,3,19,9,8
468,1,13,15,0,1,6
469,9,19,0,12,0,4
470,15,14,16,15,12,10
471,16,16,1,12,13,10
472,9,2,16,14,8,9
473,7,20,12,17,4,5
474,16,10,19,15,8,1
475,4,0,3,3,2,8
476,11,9,1,10,9,5
477,17,1,1,9,15,11
478,0,20,7,15,17,12
479,14,20,11,7,9,13
480,4,17,18,14,5,10
481,20,10,19,19,20,17
482,17,9,1,8,13,18
483,9,3,5,13,3,14
484,15,6,16,18,18,16
485,5,10,15,7,10,6
486,18,9,8,3,14,12
487,1,1,15,8,12,2
488,8,12,20,1,7,8
489,15,1,5,7,4,8
490,0,8,9,3,2,9
491,14,10,13,5,11,12
492,16,15,2,1,10,8
493,2,17,19,14,13,1
494,16,7,9,17,18,7
495,7,2,2,11,16,3
496,16,13,18,8,20,11
497,4,10,19,2,20,14
498,13,10,19,7,3,11
499,7,5,14,11,15,15
500,20,19,19,3,10,12
501,8,3,11,8,12,15
502,5,9,12,6,18,18
503,16,12,12,20,1,9
504,12,8,0,13,15,19
505,14,0,16,12,14,15
506,15,1,16,10,7,19
507,2,11,19,15,13,15
508,20,16,10,16,18,0
509,11,14,17,13,0,12
510,14,6,14,19,9,13
511,5,13,11,10,19,18
512,1,19,0,7,13,8
513,1,4,7,15,15,12
514,19,14,0,2,5,13
515,3,17,14,8,17,2
516,9,16,6,14,0,10
517,16,4,6,18,14,2
518,14,4,11,19,4,2
519,8,8,6,1,20,15
520,8,12,18,19,16,5
521,3,0,17,18,8,12
522,7,12,14,10,11,13
523,3,0,3,18,8,9
524,3,19,8,12,11,10
525,11,17,11,15,4,19
526,11,20,10,8,17,2
527,19,16,13,0,16,7
528,4,4,8,2,18,8
529,17,15,0,1,13,13
530,0,15,14,14,11,15
531,13,14,14,18,7,1
532,1,9,2,16,7,3
533,13,20,9,0,3,0
534,16,16,6,19,14,12
535,1,18,12,10,14,9
536,8,8,19,0,16,11
537,9,4,17,14,5,6
538,16,5,7,11,20,13
539,11,9,19,14,6,8
540,9,9,15,6,4,2
541,17,10,14,20,19,4
542,11,3,14,8,6,9
543,12,7,11,18,0,15
544,16,17,10,17,6,17
545,7,5,6,9,10,12
546,8,6,8,12,2,2
547,0,20,19,1,2,14
548,5,12,20,0,19,18
549,0,20,1,14,13,18
550,10,14,5,19,8,4
551,19,1,5,17,18,8
552,20,5,13,12,10,11
553,18,18,20,18,12,13
554,17,11,3,9,16,3
555,11,12,3,9,2,14
556,1,16,5,7,2,17
557,0,15,6,2,3,8
558,4,18,14,7,5,17
559,18,14,6,9,5,13
560,16,8,18,4,6,18
561,19,6,1,15,12,7
562,5,5,8,3,10,4
563,16,19,6,14,14,13
564,12,10,12,8,9,3
565,16,13,17,10,15,0
566,6,9,8,2,13,14
567,1,13,15,6,3,17
568,4,5,6,14,0,3
569,0,10,17,13,10,9
570,16,3,14,15,20,12
571,8,10,10,5,0,5
572,12,4,14,17,19,13
573,14,4,3,1,6,9
574,15,9,17,16,20,12
575,0,0,14,0,5,12
576,0,4,8,16,15,7
577,16,14,0,11,4,5
578,0,0,9,9,2,16
579,18,10,17,1,8,16
580,13,3,16,16,11,19
581,17,2,10,17,3,16
582,17,4,13,9,14,0
583,15,10,19,5,15,1
584,0,8,11,16,14,18
585,9,11,13,8,12,2
586,20,13,20,9,15,6
587,3,19,10,15,19,3
588,16,12,10,2,8,5
589,20,10,15,18,4,13
590,16,2,3,15,15,20
591,3,18,16,12,0,11
592,3,10,4,1,16,7
593,5,20,8,12,10,15
594,15,1,9,11,7,10
595,9,12,16,6,2,19
596,12,18,6,8,18,12
597,7,17,1,17,17,10
598,0,13,15,10,0,6
599,15,13,14,13,20,10
600,15,18,16,5,10,16
601,8,17,16,11,4,10
602,3,3,2,16,6,3
603,12,11,0,20,18,20
604,19,17,10,19,2,16
605,11,9,7,14,4,3
606,20,19,18,20,3,14
607,16,11,2,9,14,9
608,17,0,2,20,11,0
609,2,2,4,18,0,3
610,3,16,13,17,0,15
611,2,20,8,3,20,4
612,10,20,8,2,5,10
613,8,14,2,0,19,18
614,13,16,13,16,13,11
615,15,0,12,5,16,11
616,18,5,6,0,0,4
617,5,15,15,13,0,12
618,19,9,9,8,12,2
619,17,19,1,16,18,12
620,12,0,1,0,4,2
621,6,12,17,20,6,0
622,4,16,7,14,19,3
623,1,4,0,4,5,1
624,0,3,6,0,0,7
625,19,15,20,12,17,19
626,9,11,0,9,8,2
627,18,8,9,18,15,17
628,13,2,1,0,17,8
629,12,1,6,15,20,18
630,14,10,0,20,6,19
631,7,9,4,8,0,1
632,18,13,19,9,8,9
633,5,16,5,3,19,2
634,18,17,3,7,16,4
635,12,0,12,3,13,2
636,4,6,0,11,10,7
637,5,1,18,19,19,13
638,0,9,15,3,10,15
639,19,0,15,18,20,8
640,8,8,16,11,12,7
641,15,17,0,0,11,5
642,8,4,15,17,16,17
643,0,18,7,2,4,7
644,18,17,17,20,0,14
645,17,6,15,15,14,5
646,8,6,13,10,20,15
647,5,15,19,15,11,16
648,4,12,7,4,11,8
649,2,2,0,17,11,8
650,8,17,17,6,3,12
651,16,1,13,2,4,13
652,2,6,17,12,9,12
653,15,8,1,4,16,3
654,16,8,19,1,17,20
655,10,12,7,0,16,11
656,3,20,12,8,6,4
657,4,16,8,5,18,15
658,20,1,9,15,4,14
659,12,12,12,14,13,7
660,10,17,3,9,0,4
661,12,0,7,2,2,6
662,3,2,14,7,2,6
663,17,10,10,16,5,7
664,0,9,18,2,3,10
665,14,0,8,10,18,12
666,15,3,0,19,12,0
667,4,4,13,13,7,3
668,6,19,18,14,3,18
669,8,20,12,13,13,9
670,15,4,5,1,12,12
671,18,17,18,0,7,15
672,1,7,5,15,10,16
673,18,10,7,3,10,7
674,8,1,15,5,20,20
675,18,7,13,15,11,4
676,18,17,8,1,19,11
677,1,9,0,3,11,8
678,3,8,5,0,9,13
679,17,5,17,19,15,14
680,15,7,12,10,6,16
681,17,18,12,14,0,15
682,4,2,9,18,4,6
683,13,2,12,12,9,1
684,5,7,3,11,14,7
685,6,13,18,13,12,20
686,0,18,0,3,9,2
687,19,8,2,5,5,11
688,0,15,4,8,9,12
689,14,11,4,4,17,11
690,2,6,16,18,17,0
691,4,1,0,6,10,10
692,17,16,1,6,6,9
693,20,2,11,2,10,11
694,3,15,19,17,3,5
695,20,14,0,2,4,16
696,13,8,2,12,2,10
697,1,14,12,18,15,17
698,6,12,3,8,9,8
699,6,14,7,18,10,4
700,1,9,15,12,7,8
701,10,10,15,9,11,5
702,11,9,17,17,3,8
703,6,17,7,10,6,8
704,7,2,16,1,14,13
705,17,15,19,3,19,5
706,5,10,16,2,12,2
707,15,14,10,17,14,4
708,15,15,16,8,2,19
709,12,2,6,5,8,11
710,14,20,19,2,9,0
711,18,18,12,11,0,18
712,15,14,15,10,5,10
713,2,14,0,6,0,16
714,8,12,10,19,5,0
715,6,11,19,18,16,3
716,2,0,17,20,14,7
717,0,19,13,3,4,12
718,14,5,0,18,12,5
719,14,15,15,9,8,8
720,16,16,16,11,12,11
721,13,9,18,1,3,18
722,6,14,14,5,2,5
723,15,1,6,10,6,3
724,19,6,3,11,4,18
725,4,18,20,2,10,6
726,16,8,20,8,9,12
727,14,4,2,7,19,9
728,12,2,7,8,20,11
729,10,1,17,8,1,1
730,2,15,18,3,17,19
731,17,9,10,16,19,15
732,19,12,1,1,13,3
733,16,12,3,2,11,7
734,1,5,9,11,20,9
735,9,2,19,9,8,19
736,18,13,1,4,19,7
737,6,5,10,11,17,18
738,9,20,13,2,17,14
739,5,9,11,6,16,0
740,17,14,18,0,4,14
741,2,0,7,11,18,11
742,12,0,18,5,7,3
743,4,6,3,19,3,14
744,20,4,8,1,6,16
745,15,16,19,1,10,1
746,0,1,8,1,14,9
747,14,9,16,8,17,3
748,8,15,3,15,18,0
749,5,9,15,3,12,15
750,19,5,10,2,19,9
751,0,19,10,11,13,7
752,10,3,6,9,18,3
753,1,20,17,13,15,10
754,9,16,13,3,18,1
755,6,8,18,15,15,17
756,20,20,10,6,8,3
757,12,3,18,1,8,11
758,1,5,4,4,19,4
759,3,8,9,15,9,9
760,18,9,5,16,4,5
761,14,18,17,3,7,15
762,18,19,2,9,1,3
763,5,10,13,15,20,18
764,1,16,8,16,14,6
765,18,2,0,3,17,7
766,18,5,0,7,0,18
767,10,20,14,10,18,20
768,9,11,0,6,16,9
769,5,16,17,4,17,16
770,15,7,12,15,10,5
771,2,0,17,4,12,9
772,4,13,16,0,1,6
773,9,19,6,15,4,11
774,16,15,19,15,18,14
775,11,20,9,1,6,12
776,2,14,0,2,9,14
777,5,19,14,20,6,20
778,4,3,17,2,16,17
779,17,1,12,14,4,2
780,4,4,4,2,2,19
781,17,19,3,0,15,7
782,16,7,6,7,20,11
783,15,11,18,9,6,11
784,19,4,15,8,6,19
785,13,10,6,9,8,3
786,15,9,18,16,8,12
787,0,1,12,8,6,15
788,18,6,5,17,18,10
789,11,9,12,11,20,9
790,19,17,3,4,4,11
791,2,7,1,17,8,12
792,6,9,8,14,4,11
793,0,11,5,18,18,15
794,18,2,9,17,12,17
795,2,2,11,19,6,7
796,8,13,4,20,18,20
797,15,11,20,3,7,6
798,14,5,4,13,20,12
799,9,17,3,7,10,16
800,17,20,10,15,11,12
801,15,20,0,15,14,5
802,11,7,6,1,11,20
803,13,15,10,19,8,9
804,16,11,5,18,10,8
805,20,5,15,19,15,5
806,4,20,3,1,5,8
807,16,13,6,18,0,19
808,14,17,2,17,1,9
809,10,2,6,7,18,17
810,12,12,18,11,16,11
811,12,11,18,13,6,12
812,5,18,18,3,18,8
813,15,3,5,7,15,4
814,20,9,12,13,6,19
815,5,6,4,20,17,11
816,5,0,3,18,11,14
817,2,19,7,10,15,8
818,2,4,19,13,14,5
819,3,7,18,4,12,15
820,0,12,10,20,7,7
821,13,12,2,3,19,14
822,14,20,12,8,9,11
823,13,0,13,13,7,15
824,13,0,15,17,6,14
825,16,18,12,8,14,2
826,0,15,7,12,7,16
827,13,20,20,6,14,15
828,18,5,0,11,17,15
829,11,19,12,7,0,20
830,6,14,12,12,8,14
831,3,12,11,4,6,7
832,4,8,13,11,3,19
833,7,16,7,20,0,19
834,1,3,20,0,6,0
835,8,2,11,18,14,15
836,9,5,16,20,16,20
837,18,17,10,6,9,6
838,4,11,15,20,17,2
839,19,14,4,12,18,11
840,20,4,5,6,9,15
841,7,8,3,20,20,7
842,6,14,20,2,16,10
843,8,4,9,14,13,3
844,20,19,1,11,0,19
845,4,5,10,7,6,3
846,5,15,19,14,13,11
847,11,15,14,12,10,16
848,20,14,13,9,11,15
849,14,9,3,8,20,19
850,8,20,19,10,10,6
851,20,9,3,4,4,10
852,8,15,8,3,1,13
853,2,17,20,5,10,20
854,17,11,4,8,19,17
855,18,2,8,3,16,16
856,1,8,8,4,14,14
857,2,18,2,5,3,12
858,12,10,4,0,8,16
859,0,2,14,20,9,7
860,11,14,8,9,19,8
861,14,20,20,0,1,18
862,13,7,5,11,14,13
863,20,0,10,2,18,17
864,19,1,6,7,18,14
865,9,0,5,12,13,2
866,10,2,18,9,14,10
867,14,12,4,3,12,8
868,16,1,4,15,6,0
869,11,20,10,11,18,11
870,11,13,1,1,3,19
871,15,9,12,1,2,18
872,5,18,20,19,18,7
873,13,9,2,5,14,17
874,13,18,9,14,3,1
875,2,6,15,9,18,16
876,18,4,19,12,12,10
877,10,15,14,16,17,18
878,3,4,6,1,0,11
879,9,7,0,11,1,9
880,16,2,6,11,7,19
881,11,2,16,8,9,5
882,0,11,4,12,14,10
883,7,4,1,11,1,15
884,20,2,9,18,7,6
885,0,11,4,15,3,16
886,20,1,11,0,11,11
887,11,18,16,19,10,12
888,7,9,7,19,7,8
889,6,13,1,10,7,12
890,20,14,2,13,14,1
891,18,11,19,3,2,4
892,2,14,18,1,11,4
893,16,13,9,2,3,5
894,15,6,14,20,19,10
895,20,0,4,12,20,13
896,8,16,14,20,6,11
897,5,20,15,4,8,13
898,7,13,11,9,19,19
899,20,12,18,14,7,20
900,9,2,20,2,4,15
901,16,5,19,19,15,1
902,19,14,17,0,18,11
903,7,5,11,6,17,13
904,7,19,13,4,8,7
905,1,15,12,6,15,6
906,13,13,11,0,0,11
907,19,20,14,3,6,15
908,2,6,5,15,7,5
909,9,15,10,12,5,0
910,20,18,11,5,17,12
911,6,12,20,7,20,16
912,8,19,12,1,3,1
913,3,17,4,18,9,17
914,20,9,4,16,12,16
915,8,11,13,13,7,4
916,18,13,8,6,7,13
917,13,10,13,20,7,2
918,17,2,12,11,14,17
919,4,6,10,10,14,9
920,14,12,13,16,12,9
921,0,0,14,15,11,5
922,5,11,14,3,3,1
923,11,6,19,8,8,7
924,13,0,20,11,1,12
925,3,19,17,18,15,13
926,7,11,8,5,17,1
927,7,13,5,9,7,16
928,11,16,12,18,11,15
929,4,15,5,10,16,13
930,5,10,11,12,3,6
931,1,5,5,17,19,7
932,7,7,7,0,1,11
933,14,3,2,13,7,12
934,18,4,12,19,0,15
935,1,6,5,4,3,1
936,9,4,17,9,14,8
937,10,20,16,20,8,15
938,5,10,16,3,14,0
939,19,0,8,11,3,12
940,6,7,12,10,8,15
941,9,10,11,13,18,11
942,17,20,16,2,0,18
943,3,15,11,20,20,12
944,16,7,12,19,4,17
945,14,11,16,14,1,5
946,16,15,16,19,8,4
947,0,5,13,16,18,0
948,0,12,13,5,5,0
949,13,2,9,18,18,18
950,3,19,18,9,1,3
951,5,6,15,6,17,19
952,18,8,19,9,12,17
953,15,16,12,11,9,0
954,7,20,17,1,15,11
955,8,2,20,3,1,7
956,9,15,10,17,13,7
957,14,16,20,17,5,13
958,2,6,14,20,15,15
959,7,6,5,1,12,11
960,14,8,1,16,4,10
961,18,6,1,15,11,14
962,0,12,5,12,17,2
963,0,14,12,4,12,4
964,18,20,17,20,9,7
965,14,20,19,3,1,5
966,2,6,9,5,15,1
967,16,12,0,5,4,12
968,17,11,6,14,2,15
969,0,15,11,18,7,11
970,14,1,16,6,12,0
971,5,12,10,9,15,19
972,16,16,3,4,13,19
973,9,13,0,10,17,15
974,17,7,9,9,4,9
975,17,20,5,2,7,8
976,4,1,1,6,16,9
977,11,1,9,19,0,3
978,12,11,10,9,14,4
979,16,4,1,8,5,17
980,13,18,13,7,16,2
981,9,16,10,7,0,12
982,20,3,6,13,4,10
983,16,4,19,2,4,14
984,18,15,7,12,15,2
985,0,8,8,16,1,8
986,18,12,4,8,12,0
987,14,3,3,19,9,5
988,11,19,15,2,13,0
989,9,14,6,3,13,15
990,13,2,16,20,13,17
991,2,18,2,11,4,9
992,8,0,12,2,18,10
993,15,5,2,18,5,7
994,12,11,9,2,3,0
995,12,3,10,18,10,11
