row_id,col_1,col_2,col_3,col_4,col_5,col_6
391,19,19,10,9,15,5
392,16,12,17,11,4,19
393,15,2,15,10,13,12
394,10,13,9,17,6,17
395,20,1,7,14,5,20
396,12,4,2,14,8,16
397,16,12,17,19,4,12
398,6,3,12,16,7,2
399,15,1,0,7,2,16
400,18,15,19,9,14,6
401,15,16,19,12,9,8
402,6,11,0,15,3,13
403,16,11,14,11,2,9
404,19,16,13,12,12,7
405,13,1,18,1,11,19
406,11,18,15,1,7,1
407,9,15,6,18,19,2
408,16,7,3,0,17,0
409,8,13,6,7,7,0
410,2,8,7,4,0,1
411,9,13,14,9,8,11
412,9,8,17,18,18,16
413,1,9,4,6,5,1
414,7,3,17,3,7,16
415,13,7,13,7,13,10
416,8,16,16,11,19,1
417,16,19,10,8,17,5
418,3,13,19,9,3,14
419,8,11,7,4,15,14
420,16,0,11,19,18,4
421,14,8,2,11,18,14
422,2,19,17,15,14,4
423,9,9,12,17,9,15
424,1,17,3,18,4,16
425,1,14,5,17,13,11
426,5,19,19,17,2,5
427,3,18,16,10,13,10
428,18,16,3,11,3,11
429,16,14,6,20,0,4
430,11,6,14,4,8,0
431,5,15,14,1,12,4
432,15,0,20,9,15,12
433,20,1,3,0,10,8
434,5,0,7,7,3,3
435,0,7,17,19,18,10
436,19,9,5,6,1,17
437,17,16,12,14,10,6
438,16,18,7,16,15,13
439,17,8,17,19,15,16
440,16,15,18,10,5,18
441,6,8,11,1,3,2
442,20,11,2,8,11,7
443,18,4,20,4,7,2
444,18,8,20,13,20,19
445,1,14,3,1,8,3
446,4,10,3,3,14,4
447,2,15,0,0,0,2
448,8,12,12,20,12,20
449,7,7,18,4,9,18
450,2,6,5,6,6,19
451,7,1,14,9,20,14
452,1,2,18,4,18,6
453,20,13,11,9,9,3
454,17,5,19,3,4,13
455,8,14,0,20,20,12
456,1,14,14,15,2,12
457,19,0,13,2,16,16
458,8,19,19,3,10,14
459,12,19,11,14,5,17
460,16,20,16,10,17,2
461,3,12,0,18,19,4
462,12,15,15,10,8,17
463,14,12,6,2,11,17
464,8,2,0,20,20,6
465,18,11,13,12,4,11
466,7,5,17,6,18,14
467,9,8,19,15,19,3
468,9,9,7,0,2,11
469,6,0,19,0,3,17
470,4,0,0,4,17,8
471,9,6,14,13,3,13
472,6,7,7,4,10,1
473,14,18,17,14,18,6
474,3,13,7,9,12,5
475,3,4,9,12,18,10
476,18,4,4,0,20,8
477,6,8,9,20,2,17
478,8,4,10,0,1,17
479,19,13,7,18,13,13
480,19,7,8,13,11,12
481,5,13,14,1,17,9
482,20,6,4,7,19,12
483,6,17,8,11,16,9
484,6,20,4,14,15,15
485,9,13,19,16,5,0
486,10,0,11,19,14,4
487,9,16,9,6,17,5
488,8,1,11,4,14,12
489,1,14,13,8,15,1
490,0,8,19,13,1,0
491,9,18,17,19,19,10
492,8,14,15,12,20,5
493,14,14,17,10,0,13
494,1,1,19,9,15,2
495,13,6,18,18,18,2
496,12,18,13,7,7,16
497,20,4,4,20,1,10
498,14,6,10,1,5,8
499,16,18,11,5,15,1
500,10,14,5,8,8,17
501,12,4,16,20,10,8
502,19,8,8,9,19,5
503,3,0,5,5,11,2
504,12,9,8,16,10,5
505,9,17,13,3,12,0
506,19,1,2,19,2,5
507,6,10,6,16,20,18
508,11,0,0,17,9,19
509,2,13,7,15,17,8
510,3,0,20,13,10,3
511,20,15,8,13,5,1
512,0,19,18,6,14,4
513,2,14,3,4,3,2
514,1,4,17,1,14,17
515,17,7,11,8,18,0
516,16,0,19,16,5,4
517,4,10,10,10,11,11
518,1,2,6,19,13,15
519,13,16,14,10,12,5
520,16,11,3,20,9,17
521,18,6,11,10,2,1
522,1,1,14,3,2,16
523,1,9,6,8,19,14
524,7,16,10,15,17,3
525,17,19,7,14,12,3
526,13,14,14,4,14,17
527,2,19,9,4,4,14
528,0,0,15,16,13,14
529,13,20,1,2,11,1
530,7,11,8,13,5,16
531,10,18,20,12,2,2
532,20,13,7,6,3,2
533,18,1,4,11,1,17
534,14,15,11,11,3,7
535,10,3,11,20,9,8
536,15,3,16,17,6,8
537,5,19,2,14,0,16
538,8,1,5,15,12,5
539,14,4,16,8,12,6
540,15,7,17,4,12,6
541,19,12,1,18,13,13
542,8,3,16,19,15,7
543,14,17,9,3,6,16
544,7,0,20,9,14,5
545,9,0,5,12,2,11
546,14,6,5,8,15,11
547,8,7,4,2,3,10
548,9,7,8,12,18,10
549,2,0,13,18,0,11
550,13,14,6,3,13,17
551,15,13,20,10,5,14
552,9,11,8,16,17,10
553,5,18,1,19,12,8
554,11,15,18,1,15,4
555,16,5,6,5,2,20
556,14,15,16,8,8,16
557,6,1,5,9,16,13
558,2,15,15,4,15,4
559,4,5,17,11,20,6
560,16,9,8,8,10,13
561,4,6,16,8,18,20
562,12,8,12,13,7,13
563,12,9,1,11,15,6
564,1,15,5,15,12,9
565,19,8,1,20,15,2
566,1,9,19,4,7,11
567,3,13,14,20,2,14
568,3,14,8,17,12,8
569,3,12,9,7,13,15
570,18,6,11,12,14,14
571,17,1,13,19,6,19
572,1,1,4,2,2,0
573,18,19,11,5,20,19
574,5,12,20,9,0,15
575,13,17,13,9,19,4
576,1,16,0,0,5,6
577,6,15,18,8,0,17
578,6,17,9,19,1,10
579,17,10,13,12,0,9
580,14,18,16,9,7,6
581,17,3,5,1,12,20
582,11,4,18,1,10,7
583,3,3,10,13,8,19
584,13,2,12,13,16,2
585,14,20,1,20,9,14
586,18,20,11,16,15,7
587,4,14,7,17,20,7
588,18,16,3,3,19,19
589,8,13,0,8,12,20
590,17,9,3,14,3,19
591,10,11,12,1,7,3
592,8,1,4,4,3,18
593,8,11,2,4,1,12
594,6,20,7,19,10,11
595,17,17,15,19,5,17
596,16,17,20,2,8,6
597,6,18,0,0,0,10
598,17,12,14,16,9,7
599,20,8,18,17,7,4
600,13,12,0,10,11,5
601,11,2,7,1,5,2
602,6,15,16,11,14,13
603,0,11,19,19,13,15
604,14,7,20,0,12,2
605,11,6,7,16,17,9
606,14,20,20,9,8,0
607,20,4,14,13,10,16
608,20,13,5,3,12,20
609,16,20,11,11,3,1
610,19,5,5,0,10,20
611,11,3,15,18,10,10
612,12,12,7,10,15,12
613,2,10,20,7,9,17
614,16,6,17,9,19,12
615,6,6,19,10,9,11
616,12,11,11,5,2,7
617,16,12,7,4,3,15
618,17,3,10,7,0,12
619,20,3,3,3,12,18
620,15,13,9,4,14,5
621,18,13,10,2,1,5
622,7,0,13,15,16,7
623,16,12,18,8,2,17
624,0,12,12,11,0,9
625,18,6,13,5,5,8
626,19,15,4,14,0,3
627,9,5,1,9,18,8
628,10,3,9,5,2,12
629,18,2,19,17,11,11
630,20,11,6,8,11,18
631,3,9,18,16,17,9
632,11,19,7,18,0,3
633,5,3,15,7,8,14
634,17,2,16,0,6,9
635,14,12,4,6,13,13
636,8,5,18,14,15,11
637,20,2,2,5,20,18
638,11,15,17,3,19,12
639,12,1,8,10,2,16
640,11,4,13,18,16,3
641,0,16,9,7,10,19
642,9,18,5,10,15,9
643,0,7,16,18,8,19
644,7,8,15,13,5,8
645,10,14,14,4,7,19
646,2,19,3,6,16,11
647,5,20,3,17,15,0
648,16,4,17,5,12,7
649,18,15,17,6,8,20
650,0,8,9,20,17,0
651,12,13,6,7,0,1
652,10,0,11,7,2,9
653,14,11,1,4,8,17
654,5,10,13,0,3,6
655,8,16,16,10,11,14
656,1,7,19,1,5,0
657,17,3,7,7,13,19
658,13,0,19,2,14,18
659,0,2,19,0,18,16
660,12,19,15,11,6,16
661,10,7,9,15,9,7
662,4,16,12,9,9,20
663,11,11,6,10,19,11
664,3,17,9,19,1,0
665,13,16,3,8,6,20
666,16,2,0,9,4,3
667,18,5,5,8,19,8
668,14,19,7,1,9,13
669,1,12,18,6,11,5
670,2,4,3,13,5,16
671,16,12,11,1,13,4
672,7,14,8,15,12,14
673,3,15,11,19,11,14
674,4,0,19,2,7,6
675,12,9,16,10,7,14
676,11,17,9,11,3,14
677,17,12,16,0,4,16
678,19,17,8,9,16,0
679,3,17,14,14,0,0
680,10,10,5,0,13,5
681,16,8,16,13,18,7
682,11,1,2,20,12,4
683,17,0,4,20,11,18
684,5,1,1,19,12,13
685,5,11,12,7,13,17
686,3,5,5,14,12,6
687,12,20,5,5,13,2
688,10,12,2,11,20,19
689,4,12,10,16,9,11
690,5,4,0,19,19,14
691,15,9,7,1,6,0
692,19,5,12,11,18,16
693,4,14,13,2,4,13
694,7,10,14,12,4,12
695,2,12,10,8,3,16
696,14,17,15,1,5,11
697,4,16,18,11,4,6
698,1,11,4,7,4,15
699,8,0,4,0,16,0
700,14,4,8,17,5,20
701,11,13,6,6,18,5
702,2,15,15,17,4,19
703,3,15,3,12,13,16
704,2,2,16,12,20,19
705,9,11,8,20,0,3
706,18,5,14,17,4,7
707,10,4,20,7,10,20
708,19,9,8,1,16,3
709,11,18,18,18,6,12
710,1,7,5,10,8,7
711,19,19,14,20,10,14
712,4,15,1,14,4,14
713,10,5,5,4,0,19
714,6,15,16,14,19,9
715,7,8,18,9,19,2
716,10,10,7,9,8,9
717,9,17,4,4,6,19
718,19,7,16,5,12,12
719,12,15,1,4,9,9
720,10,19,8,12,12,1
721,4,4,11,19,7,5
722,17,7,20,19,1,9
723,19,5,4,15,2,3
724,0,13,13,18,5,11
725,17,8,19,12,18,12
726,18,18,20,9,5,2
727,15,8,16,8,4,18
728,14,9,3,11,13,14
729,18,4,11,2,14,14
730,11,14,5,16,14,14
731,10,11,18,0,15,10
732,0,3,5,3,1,16
733,0,12,11,1,18,11
734,3,17,1,0,12,4
735,18,0,1,13,8,7
736,10,3,2,4,13,9
737,5,9,10,19,7,3
738,20,17,19,13,2,11
739,14,7,13,5,13,3
740,19,5,15,16,1,17
741,12,19,15,20,12,13
742,17,7,4,8,14,8
743,19,9,17,13,17,15
744,4,9,19,5,8,15
745,10,19,17,4,8,10
746,8,3,7,4,2,3
747,15,12,2,3,0,7
748,8,4,11,8,3,16
749,11,12,10,16,14,8
750,3,11,2,19,16,6
751,6,20,11,20,9,7
752,8,13,5,18,14,19
753,19,6,7,2,10,3
754,1,0,6,11,7,12
755,5,6,19,5,11,6
756,9,6,14,20,1,7
757,16,15,12,17,20,3
758,11,10,1,19,20,15
759,12,3,1,17,0,5
760,19,19,18,9,8,16
761,14,1,16,6,15,16
762,0,15,20,3,15,2
763,0,16,4,2,18,10
764,14,1,6,17,0,7
765,15,14,3,12,11,8
766,12,10,11,3,2,4
767,5,3,0,4,1,13
768,10,8,7,6,14,8
769,9,17,18,1,13,20
770,9,4,4,1,12,6
771,20,14,20,14,5,6
772,3,3,0,10,4,1
773,4,4,19,12,11,9
774,12,8,4,5,16,4
775,10,5,8,11,3,17
776,14,3,13,17,16,1
777,20,18,13,3,1,12
778,6,7,9,20,2,3
779,20,20,5,19,6,6
780,16,5,18,17,11,18
781,10,16,2,14,4,3
782,0,20,2,9,12,6
783,13,12,20,4,10,13
784,0,4,2,0,16,19
785,11,12,5,2,10,10
786,20,9,10,15,19,9
787,11,18,8,3,14,20
788,6,4,18,14,5,19
789,14,16,18,2,17,9
790,14,17,14,18,19,4
791,10,8,4,10,6,1
792,19,19,20,18,17,15
793,0,2,8,16,7,20
794,15,11,3,4,6,17
795,19,13,7,12,3,11
796,2,4,3,14,4,8
797,13,15,2,14,17,17
798,13,6,19,5,15,18
799,8,19,0,17,20,13
800,13,7,16,17,14,9
801,19,15,6,16,4,17
802,13,17,17,14,10,4
803,15,7,12,16,8,14
804,6,17,13,7,1,17
805,3,1,9,5,10,19
806,9,16,7,5,15,9
807,18,3,1,19,1,11
808,3,15,1,15,14,13
809,10,14,5,15,0,10
810,13,1,15,3,13,15
811,14,1,12,16,19,9
812,14,16,7,1,0,4
813,2,10,15,20,8,3
814,8,13,9,15,8,2
815,0,19,10,19,19,0
816,4,8,2,11,17,1
817,9,6,17,15,12,0
818,6,10,5,20,4,9
819,2,14,11,4,13,11
820,10,12,9,9,20,13
821,19,15,11,17,3,9
822,0,17,14,16,20,0
823,13,11,10,19,18,3
824,16,17,3,0,5,6
825,0,5,2,15,1,1
826,10,19,10,7,18,20
827,14,19,13,17,19,4
828,1,1,1,1,8,11
829,20,19,17,2,18,15
830,10,14,10,9,18,4
831,13,8,20,5,0,11
832,13,3,14,16,19,11
833,0,12,9,3,5,8
834,17,1,5,10,12,5
835,11,18,17,18,11,19
836,12,19,3,5,12,9
837,2,8,14,4,8,14
838,12,20,2,18,1,17
839,13,12,7,9,1,9
840,1,3,8,20,9,3
841,2,6,15,4,12,9
842,1,15,19,0,5,18
843,0,4,11,16,18,7
844,9,2,8,6,5,14
845,12,13,4,1,6,0
846,15,6,14,5,19,18
847,8,5,16,4,14,6
848,13,19,17,16,17,1
849,17,13,3,6,6,0
850,7,19,9,8,6,2
851,11,2,4,6,11,16
852,13,2,0,17,13,12
853,11,4,2,13,6,6
854,16,5,14,18,14,6
855,4,14,19,12,6,12
856,12,12,7,4,3,16
857,19,13,10,9,0,6
858,5,6,14,5,17,1
859,8,5,16,10,3,6
860,14,16,11,12,20,12
861,7,6,3,2,16,15
862,18,1,20,13,15,16
863,3,7,8,15,15,16
864,2,20,16,17,17,5
865,5,0,15,16,3,15
866,20,19,1,11,15,5
867,15,6,13,2,0,16
868,19,3,6,6,3,6
869,7,8,14,3,17,11
870,5,3,3,17,0,20
871,5,8,16,20,10,20
872,8,10,3,12,18,2
873,0,16,16,6,13,4
874,13,10,2,5,6,18
875,8,1,11,6,9,19
876,14,18,5,19,12,19
877,11,17,15,10,10,0
878,0,6,6,3,13,4
879,11,3,2,17,4,5
880,13,5,19,11,11,7
881,19,1,4,17,2,15
882,4,8,5,18,15,6
883,3,15,19,16,18,16
884,12,1,1,3,15,3
885,19,11,19,13,0,16
886,17,11,9,14,16,10
887,19,6,19,18,10,0
888,17,14,12,15,18,5
889,15,17,0,17,8,12
890,15,18,0,7,9,6
891,2,12,19,10,19,4
892,12,11,15,16,13,20
893,9,12,11,3,18,11
894,0,9,20,1,4,20
895,16,3,6,14,0,13
896,14,1,19,1,15,1
897,15,16,17,18,15,3
898,16,0,20,12,6,8
899,13,0,7,9,3,12
900,17,8,7,5,20,18
901,15,0,14,5,9,4
902,7,0,12,15,16,6
903,14,13,16,6,13,7
904,12,0,3,10,8,18
905,3,0,18,18,18,10
906,5,6,0,14,3,12
907,11,0,7,20,10,9
908,1,16,12,8,15,16
909,9,16,19,9,13,14
910,8,1,13,20,6,3
911,12,3,3,8,10,0
912,12,20,8,17,6,13
913,16,17,0,8,9,15
914,10,20,3,18,7,2
915,3,7,11,4,2,4
916,3,10,20,15,20,17
917,5,15,0,18,19,15
918,9,13,17,12,12,14
919,3,17,14,5,9,14
920,0,4,8,13,10,5
921,15,8,2,7,16,8
922,16,4,10,5,13,2
923,16,3,7,5,10,0
924,14,15,1,12,11,13
925,0,10,3,12,19,5
926,4,3,12,17,12,7
927,18,14,0,10,15,9
928,6,7,19,15,9,3
929,11,20,15,17,15,12
930,15,14,7,14,20,20
931,6,19,18,13,5,12
932,11,6,19,2,2,2
933,14,15,12,15,1,5
934,16,5,17,11,18,11
935,16,1,13,12,5,16
936,8,7,13,1,9,20
937,2,16,6,11,6,2
938,5,2,3,15,14,0
939,1,0,17,3,5,10
940,11,7,13,9,3,14
941,15,13,14,16,11,12
942,13,10,10,5,0,19
943,7,7,17,12,13,14
944,3,18,12,8,15,8
945,1,20,9,6,8,7
946,19,18,0,0,19,7
947,3,3,14,1,16,7
948,15,5,0,4,18,17
949,2,1,1,0,2,18
950,3,2,7,11,3,13
951,9,16,17,6,12,12
952,1,7,20,19,10,1
953,11,4,20,15,0,11
954,4,0,2,3,8,16
955,11,18,2,19,9,19
956,7,2,10,14,19,11
957,2,6,0,9,16,5
958,18,11,1,11,18,8
959,5,16,1,6,5,13
960,16,17,5,11,5,13
961,12,8,17,9,9,13
962,8,8,8,2,8,12
963,9,2,19,3,13,12
964,19,6,20,6,5,7
965,5,3,4,17,1,13
966,13,4,10,19,2,15
967,19,7,19,14,13,13
968,7,0,15,11,13,8
969,13,12,18,15,18,16
970,4,2,0,6,6,20
971,16,6,12,12,9,19
972,1,5,6,12,7,20
973,12,10,9,3,9,16
974,7,19,4,19,14,9
975,18,17,11,1,6,10
976,14,11,9,12,1,14
977,7,5,3,7,19,4
978,19,7,13,16,19,1
979,18,3,13,6,15,9
980,10,4,11,14,9,1
981,17,10,4,5,12,16
982,15,0,12,9,12,19
983,20,17,17,3,2,15
984,6,6,1,15,4,20
985,7,7,10,19,9,0
986,5,6,16,15,13,2
987,8,9,2,11,3,11
988,12,6,18,17,17,8
989,6,6,20,12,5,6
990,12,19,5,16,19,17
991,19,7,17,14,0,0
992,6,15,19,13,20,11
993,4,6,11,18,4,6
994,6,12,19,16,4,13
995,10,19,18,3,16,16
